address,ins,outs,inAmount,outAmount,timeBetween,topics,isContract,sybil
0xd152f549545093347a162dce210e7293f1452150,0,1,0,5.95,"{'0x606834f57405380c4fb88d1f4850326ad3885f014bab3b568dfbf7a041eef738': 1, '0x00000000000000000000000000000000000000000000000005e5e73f8d8a8000': 1, '0x000000000000000000000000d152f549545093347a162dce210e7293f1452150': 1}",0,1,0
0x04cdf8d330746ee99194813c1afa9a78bed13bc0,0,1,0,0.25,{},0,0,1
0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9,0,1,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 1, '0x0000000000000000000000009db888e6170e52880be3c13a0a3d6122eee58b7d': 1, '0x000000000000000000000000881d40237659c251811cec9c364ef91dc08d300c': 1}",0,0,0
0x70d841fa16d8cad638beff560ec442c25f293ce8,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 2, '0x0000000000000000000000000000000000000000000000000000000000000000': 2, '0x00000000000000000000000050119d1e5a6fcf0ee28e54d2b80f25632891c810': 3, '0xf9c32fbc56ff04f32a233ebc26e388564223745e28abd8d0781dd906537f563e': 1, '0x000000000000000000000000883e9ef3391a43daba2dff04b64b1f2921e55c1a': 1, '0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 1, '0x00000000000000000000000000000000000000000000000000000000000013fa': 2, '0x00000000000000000000000022b99b44cf1f569762369a50fed981fb7a8ca6e6': 1}",0,0,1
0xa44349b3abd03ae64fa2ea25248d259b0b06eb1e,0,1,0,0.025,{},0,0,1
0x9ad37205d608b8b219e6a2573f922094cec5c200,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x0000000000000000000000002ed0f4e9769591d8eff038abd884187c8101c7f3': 1, '0x00000000000000000000000003818bd25f6946bb754b47306b2cee48b4a51078': 1}",0,0,1
0xd41bf6f4bb94166fb4277a92846446401e178b57,0,1,0,0.006,{},0,0,1
0x9696f59e4d72e237be84ffd425dcad154bf96976,1,0,0.110,0,{},0,0,1
0x26b37eb4bb336ac1e28c7a2db001f9742ef1aac6,0,1,0,3.090,{},0,0,0
0x4976a4a02f38326660d17bf34b431dc6e2eb2327,1,0,0.094,0,{},0,0,1
0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,0,6,0,0.023,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 6, '0x0000000000000000000000000000000000000000000000000000000000000000': 3, '0x000000000000000000000000283af0b28c62c092c9727f1ee09c02ca627eb7f5': 9, '0x7783f7e02c3ad84d4b0eab9fc2b609c24ed5bf82e881a87eb9ab9d113d19ac87': 6, '0xce0457fe73731f824cc272376169235128c118b49d344817417c6d108d155e82': 6, '0x93cdeb708b7545dc668eb9280176169d1c33cfd8ed6f04690a0bcc88a93fc4ae': 6, '0xb3d987963d01b2f68493b4bdb130988f157ea43070d4ad840fee0466ed9370d9': 3, '0x335721b01866dc23fbee8b6b2c7b1e14d6f05c28cd35a2c934239f94095602a0': 3, '0x53d3562acc1883114b998c45c8ba2ac3d8ceac22b0a70f6e0102717a32fb7904': 3, '0x65412581168e88a1e60c6459d7f44ae83ad0832e670826c05a4e2476b57af752': 3, '0x52d7d861f09ab3d26239d492e8968629f95e9e318cf0b73bfddc441522a15fd2': 3, '0x00000000000000000000000050119d1e5a6fcf0ee28e54d2b80f25632891c810': 6, '0xca6abbe9d7f11422cb6ca7629fbf6fe9efb1c621f71ce8f02b9f2a230097404f': 3, '0x13670556f02df077a46f1367182e9a2e016764e93d0b2a3a2c51537e629ffdc0': 6, '0x2ed689b6fcf0e4cfb3046d740531b7bbe6dad9858a107a53e28a44a98c46d264': 3, '0xef5142e69f08a3a013df408731526094a539b3af80f7f877ac20c86ff4ac2642': 6, '0x5c005b552a9105eb6e0e9f55c72df9376126a601dc546b1c378d87c231c4bede': 3}",135,1,1
0x9d9cd7564a569ea43e194505f60d03ce51f1a5ca,4,2,15.48,3.493,{},600941,0,0
0xb6728bff344e2109dbb3a0c153cad65ec4bdb736,0,8,0,0.016,"{'0xf1d6c8ee14081f641e2073a1064d870f135f1001a301c6b14a7b9655672fec11': 8, '0xe734f67ab0832b986d4105e15c799d86567f1c19000000000000000000000047': 2, '0x0000000000000000000000009c322e8eef8f9015436a33cac1ed787a04b7dfa0': 24, '0xc3d58168c5ae7397731d063d5bbf3d657854427343f4c083240f7aacaa2d0f62': 8, '0x000000000000000000000000b6728bff344e2109dbb3a0c153cad65ec4bdb736': 8, '0x0000000000000000000000000000000000000000000000000000000000000000': 8, '0x18f16ba4056da04d7ba586437d74d8b74b8e28769fb80fdc8f521c6ab4717fd6': 8, '0xe734f67ab0832b986d4105e15c799d86567f1c1900000000000000000000006e': 2, '0xe734f67ab0832b986d4105e15c799d86567f1c1900000000000000000000005d': 2, '0xe734f67ab0832b986d4105e15c799d86567f1c1900000000000000000000004b': 2, '0xe734f67ab0832b986d4105e15c799d86567f1c19000000000000000000000036': 2, '0xe734f67ab0832b986d4105e15c799d86567f1c1900000000000000000000003d': 2, '0xe734f67ab0832b986d4105e15c799d86567f1c19000000000000000000000009': 2, '0xe734f67ab0832b986d4105e15c799d86567f1c1900000000000000000000003e': 2}",22187,0,1
0x28c6c06298d514db089934071355e5743bf21d60,1,0,0.293,0,{},0,0,1
0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,0,6,0,0.024,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 6, '0x0000000000000000000000000000000000000000000000000000000000000000': 3, '0x000000000000000000000000283af0b28c62c092c9727f1ee09c02ca627eb7f5': 9, '0x23b7ea65342b66fcc8a759dc98e4e49f48fc959ef9710dc961a291dd5aec5255': 6, '0xce0457fe73731f824cc272376169235128c118b49d344817417c6d108d155e82': 6, '0x93cdeb708b7545dc668eb9280176169d1c33cfd8ed6f04690a0bcc88a93fc4ae': 6, '0xb3d987963d01b2f68493b4bdb130988f157ea43070d4ad840fee0466ed9370d9': 3, '0x335721b01866dc23fbee8b6b2c7b1e14d6f05c28cd35a2c934239f94095602a0': 3, '0xa99d496ad4d71ffb07b205972ab24a0e670287418e50966add9c001515163755': 3, '0x65412581168e88a1e60c6459d7f44ae83ad0832e670826c05a4e2476b57af752': 3, '0x52d7d861f09ab3d26239d492e8968629f95e9e318cf0b73bfddc441522a15fd2': 3, '0x000000000000000000000000c3e364aeb4dd8acfee2a43cb9bd7f4f0fdde6576': 6, '0xca6abbe9d7f11422cb6ca7629fbf6fe9efb1c621f71ce8f02b9f2a230097404f': 3, '0x5fce73086b290dff7660812183181d633ad136f9b191be296cfe950ca1a7d84a': 6, '0x6786b7070fc912a2456e633604ce7751b198c82c9c939603a9218fc6d743d95f': 3, '0xd21d0638b9cf0244a94fabc790cc3502c422e3b1f2aef182051c83c2d8419ca4': 6, '0x16686c4e76db9c0de776344befd932d36c511773338b19aa1734075495aba5a0': 3}",190,1,1
0xa462d0e6bb788c7807b1b1c96992ce1f7069e195,0,1,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 1, '0x000000000000000000000000023d3483e558c08314215297038aee2a02f29bec': 1, '0x0000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488d': 1}",0,0,0
0x65b49f7aee40347f5a90b714be4ef086f3fe5e2c,0,4,0,5.777,"{'0xd88d14434dd4c47d8cd227a931f475ddfaa46a219994f6c5094bd04d940c3c1b': 4, '0x0000000000000000000000009ec6319628a8ae9ff5f62090c969e312fbcc0e38': 1, '0xd21fbaad97462831ad0c216f300fefb33a10b03bb18bb70ed668562e88d15d53': 4, '0x000000000000000000000000b932a70a57673d89f4acffbe830e8ed7f75fb9e0': 4, '0x000000000000000000000000a83444576f86c8b59a542ec2f286a19ab12c2666': 4, '0x0000000000000000000000002e21f5d32841cf8c7da805185a041400bf15f21a': 3}",7857,0,0
0x5faa989af96af85384b8a938c2ede4a7378d9875,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x0000000000000000000000008f004fc6325c21469cfde678b05eebc08985ecf5': 1, '0x000000000000000000000000e49c5f747288a0e7df564bc23b59eaf89fd7a64e': 1}",0,0,1
0x80fb784b7ed66730e8b1dbd9820afd29931aab03,0,1,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 1, '0x000000000000000000000000197ea63d275577321bf1049ca169420234f59415': 1, '0x000000000000000000000000317625234562b1526ea2fac4030ea499c5291de4': 1}",0,1,0
0x3818eff63418e0a0ba3980aba5ff388b029b6d90,0,3,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 3, '0x0000000000000000000000007ea9b8ba0d889ba42458f657ed27244ad593dfe7': 9, '0x0000000000000000000000003818eff63418e0a0ba3980aba5ff388b029b6d90': 9, '0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 6}",1265248,0,1
0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,0,1,0,0.028,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 4, '0x00000000000000000000000021126ac61093260d2f2ff826395885dcde37ffa2': 2, '0x0000000000000000000000000000000000000000000000000000000000000000': 4, '0x0000000000000000000000000000000000000000000000000000000000000b93': 4, '0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 4, '0x00000000000000000000000083c8f28c26bf6aaca652df1dbbe0e1b56f8baba2': 6, '0xe2c49856b032c255ae7e325d18109bc4e22a2804e2e49a017ec0f59f19cd447b': 2, '0x3cbb63f144840e5b1b0a38a7c19211d2e89de4d7c5faf8b2d3c1776c302d1d33': 2, '0xbeff3b7c5a6fa5721467abac8bfcb6b0a7b28316f1adf3126cfb1630910ae49a': 1, '0x00000000000000000000000012527beb47c257a3c3ca4cec83f312ef79119108': 2, '0x0000000000000000000000007f9c6d562e0899bb2ba4b2534084d6c1e08b6c13': 2, '0x000000000000000000000000000000000000000000000000000000000000078e': 4, '0x310f20a6b57a2ae6e52f2e4b9f491a298112d313c6ae37098cc8d43aaa9fae15': 1}",0,0,1
0xa258c4606ca8206d8aa700ce2143d7db854d168c,0,3,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 2, '0x0000000000000000000000003a647b4e245ee3ec5dfe76fd97ff8f8f367b454b': 4, '0x000000000000000000000000d6b88257e91e4e4d4e990b3a858c849ef2dfde8c': 2, '0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 2, '0x0000000000000000000000000000000000000000000000000000000000000000': 1, '0x000000000000000000000000a258c4606ca8206d8aa700ce2143d7db854d168c': 1}",722,1,1
0xb6819e96442a851b82f7acb6a25d534c207abb8f,0,3,0,0.4,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 6, '0x0000000000000000000000000000000000000000000000000000000000000000': 10, '0x0000000000000000000000008f004fc6325c21469cfde678b05eebc08985ecf5': 8, '0x000000000000000000000000000000000000000000000000000000000000024f': 3, '0x0000000000000000000000000000000000000000000000000000000000000250': 3, '0x4e06b4e7000e659094299b3533b47b6aa8ad048e95e872d23d1f4ee55af89cfe': 2, '0x0000000000000000000000000000000000000000000000000000000000000052': 2, '0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 2, '0x0000000000000000000000000000000000000000000000000000000000000372': 2}",257389,0,1
0x21a31ee1afc51d94c2efccaa2092ad1028285549,2,0,0.194,0,{},2853390,0,1
0xabf6e1ead6f254b51525b39c7704ba424df61f8e,1,0,0.03,0,{},0,0,1
0xc2f44bc508b6b50047a2f3afb1984ed105070be1,0,1,0,1.5,"{'0x8ce0bd46ec50cf39f0d0ea8686a686eb226af5796dcda4231b26fb84b5ef1234': 1, '0x0000000000000000000000003a647b4e245ee3ec5dfe76fd97ff8f8f367b454b': 1}",0,0,1
0xb51feac0cd237084760c24e78aaba5233ce09491,0,1,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 1, '0x000000000000000000000000bed050c15224a53a12815fa79f2b1ef431887eb2': 1, '0x0000000000000000000000007a250d5630b4cf539739df2c5dacb4c659f2488d': 1}",0,0,1
0xdac17f958d2ee523a2206206994597c13d831ec7,0,2,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 2, '0x000000000000000000000000bed050c15224a53a12815fa79f2b1ef431887eb2': 2, '0x000000000000000000000000c92e8bdf79f0507f65a392b0ab4667716bfe0110': 1, '0x000000000000000000000000a18607ca4a3804cc3cd5730eafefcc47a7641643': 1}",1143,1,1
0xa6714a2e5f0b1bdb97b895b0913b4fcd3a775e4d,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x000000000000000000000000d9b2676ae76980d1f41d7445fe19d176e1695093': 1, '0x000000000000000000000000d773be87460bd7108a4d996729cf3655e0e8fa57': 1}",0,1,1
0xaae9f9d4fb8748feba405ce25856dc57c91bbb92,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x0000000000000000000000000000000000000000000000000000000000000000': 1, '0x000000000000000000000000bb96d92c7f873259a1e25e0103b1b54562178eea': 1, '0x00000000000000000000000000000000000000000000000000000000000002f6': 1, '0x7b817396dff06715a9274aba8056efc47492ff13d976d2c7cfbcd1d3508580a4': 1}",0,0,1
0xa7efae728d2936e78bda97dc267687568dd593f3,1,0,0.309,0,{},0,0,1
0x084b1c3c81545d370f3634392de611caabff8148,0,1,0,0,"{'0xce0457fe73731f824cc272376169235128c118b49d344817417c6d108d155e82': 1, '0x91d1777781884d03a6757a803996e38de2a42967fb37eeaca72729271025a9e2': 1, '0x7d76929abcc983fcbdaf24597e4d1c8a8e403a935db99b5b347192ffe3124d56': 1, '0x335721b01866dc23fbee8b6b2c7b1e14d6f05c28cd35a2c934239f94095602a0': 1, '0x20c7deb5fb35967ba51c4e7bac247470ce8dfc041e524213377131b8e038724b': 1}",0,1,1
0x0966a53f2533eaf01d0bb2fa0e2274f3002287f1,0,1,0,0,"{'0x4a39dc06d4c0dbc64b70af90fd698a233a518aa5d07e595d983b8c0526c8f7fb': 1, '0x000000000000000000000000111ae6fe1ad173def8dc36e9dff5144c713f2880': 1, '0x0000000000000000000000003f0a9e4d1b545b0909273d935a675d7e8bed6ec4': 1, '0x0000000000000000000000000000000000000000000000000000000000000000': 1}",0,0,1
0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0,1,0,1e-06,"{'0x875352fb3fadeb8c0be7cbbe8ff761b308fa7033470cd0287f02f3436fd76cb9': 1, '0x2caecd17d02f56fa897705dcc740da2d237c373f70686f4e0d9bd3bf0400ea7a': 1, '0x0000000000000000000000004ddc2d193948926d02f9b1fe9e1daa0718270ed5': 2, '0x000000000000000000000000bb96d92c7f873259a1e25e0103b1b54562178eea': 2, '0x4c209b5fc8ad50758f13e2e1088ba56a560dff690a1c6fef26394f4c03821c4f': 1, '0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1}",0,1,1
0xdd1c843a0e960724aa00fe96d9f7662cd932d01f,0,1,0,0,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x0000000000000000000000000000000000000000000000000000000000000000': 1, '0x00000000000000000000000017a3a975c967c70a5fa5c2479cd24a3033f03717': 2, '0x0000000000000000000000000000000000000000000000000000000000002384': 1, '0xf955746b8a1ea69568161bb778f2d4d4c11d0187308b444cd9b0b9891d2257a1': 1}",0,0,1
0x084b1c3c81545d370f3634392de611caabff8148,0,1,0,0,"{'0xce0457fe73731f824cc272376169235128c118b49d344817417c6d108d155e82': 1, '0x91d1777781884d03a6757a803996e38de2a42967fb37eeaca72729271025a9e2': 1, '0x4e783ec88314640a97c1d3a6732056f91f6fed6ee60f4f721b1c54e87a00e7bb': 1, '0x335721b01866dc23fbee8b6b2c7b1e14d6f05c28cd35a2c934239f94095602a0': 1, '0xd052181ba711e1d1e93dd5f4b5a46634e71cda20061330afd5ad8ac674345029': 1}",0,1,1
0xecbbae02f5d24740f9da6ca9e564fd62a3190f74,0,1,0,0.01,"{'0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef': 1, '0x0000000000000000000000000000000000000000000000000000000000000000': 1, '0x00000000000000000000000050119d1e5a6fcf0ee28e54d2b80f25632891c810': 2, '0x00000000000000000000000000000000000000000000000000000000000000b3': 2, '0x9ff94e41b333848c91dc9f5d2ff634def8313879f5fd4e84ed4e4cbbacd9f796': 1}",0,0,1
0x633b7218644b83d57d90e7299039ebab19698e9c,0,1,0,0.000,"{'0x3d0ce9bfc3ed7d6862dbb28b2dea94561fe714a1b4d019aa8af39730d1ad7c3d': 1, '0x0000000000000000000000008f004fc6325c21469cfde678b05eebc08985ecf5': 1}",0,0,1
0x3abf2a4f8452ccc2cf7b4c1e4663147600646f66,0,1,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 1, '0x00000000000000000000000017a3a975c967c70a5fa5c2479cd24a3033f03717': 1, '0x000000000000000000000000881d40237659c251811cec9c364ef91dc08d300c': 1}",0,0,1
0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,1,0,0,"{'0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925': 1, '0x000000000000000000000000197ea63d275577321bf1049ca169420234f59415': 1, '0x00000000000000000000000097dec872013f6b5fb443861090ad931542878126': 1}",0,1,0
